date,hour,month,day_of_week,sunrise,icon,precip_prob,temperature,humidity,wind_speed,rides
2013-06-16,12,6,1,1,partly-cloudy,0,78.22,0.44,3.96,1709
2013-06-16,13,6,1,1,partly-cloudy,0,79.29,0.43,3.48,2035
2013-06-16,14,6,1,1,partly-cloudy,0,79.19,0.48,3.53,2013
2013-06-16,15,6,1,1,partly-cloudy,0,80.92,0.51,4.78,2074
2013-06-16,16,6,1,1,partly-cloudy,0,82.05,0.5,5.56,1917
2013-06-16,17,6,1,1,partly-cloudy,0,81.85,0.53,5.27,1784
2013-06-16,18,6,1,1,partly-cloudy,0,81.7,0.54,6.37,1503
2013-06-16,19,6,1,1,partly-cloudy,0,79.89,0.56,7.12,1396
2013-06-16,20,6,1,1,partly-cloudy,0,78.38,0.6,5.98,1093
2013-06-16,21,6,1,0,clear,0,76.44,0.65,4.52,799
2013-06-16,22,6,1,0,clear,0,75.15,0.7,4.19,484
2013-06-16,23,6,1,0,clear,0,73.97,0.74,3.39,352
2013-06-17,0,6,2,0,partly-cloudy,0,72.54,0.78,2.24,197
2013-06-17,1,6,2,0,clear,0,71.3,0.81,1.91,112
2013-06-17,2,6,2,0,partly-cloudy,0,70.01,0.83,1.3,45
2013-06-17,3,6,2,0,clear,0,69.06,0.85,1.17,26
2013-06-17,4,6,2,0,partly-cloudy,0,68.34,0.86,1.34,27
2013-06-17,5,6,2,0,partly-cloudy,0,68.04,0.87,1.62,72
2013-06-17,6,6,2,1,partly-cloudy,0,68.14,0.88,1.5,310
2013-06-17,7,6,2,1,partly-cloudy,0,69.26,0.87,1.47,697
2013-06-17,8,6,2,1,partly-cloudy,0,71.72,0.83,1.55,1443
2013-06-17,9,6,2,1,partly-cloudy,0,74.87,0.76,3.26,1208
2013-06-17,10,6,2,1,clear,0,78.38,0.68,2.63,663
2013-06-17,11,6,2,1,clear,0,82.92,0.6,2.74,723
2013-06-17,12,6,2,1,partly-cloudy,0,84.42,0.55,3.57,903
2013-06-17,13,6,2,1,partly-cloudy,0,85.37,0.52,4.05,1047
2013-06-17,14,6,2,1,partly-cloudy,0,86.05,0.51,4.48,963
2013-06-17,15,6,2,1,partly-cloudy,0.05,85.65,0.5,4,635
2013-06-17,16,6,2,1,partly-cloudy,0.36,78.55,0.64,2.38,1158
2013-06-17,17,6,2,1,partly-cloudy,0.27,82.64,0.57,2.93,2075
2013-06-17,18,6,2,1,clear,0.08,84.12,0.53,3.38,2347
2013-06-17,19,6,2,1,clear,0.04,83.17,0.55,2.89,1846
2013-06-17,20,6,2,1,partly-cloudy,0.01,78.45,0.62,3.01,1294
2013-06-17,21,6,2,0,partly-cloudy,0,76.47,0.66,1.66,769
2013-06-17,22,6,2,0,partly-cloudy,0.03,74.78,0.7,1.2,679
2013-06-17,23,6,2,0,clear,0.04,73.1,0.75,1.11,420
2013-06-18,0,6,3,0,clear,0,72.19,0.78,1.21,233
2013-06-18,1,6,3,0,clear,0,71.17,0.8,1.1,103
2013-06-18,2,6,3,0,partly-cloudy,0,70.12,0.82,0.61,68
2013-06-18,3,6,3,0,clear,0,68.96,0.83,0.61,25
2013-06-18,4,6,3,0,clear,0,67.74,0.86,0.44,35
2013-06-18,5,6,3,0,clear,0.02,66.59,0.87,0.51,91
2013-06-18,6,6,3,1,partly-cloudy,0,66.24,0.88,0.92,374
2013-06-18,7,6,3,1,partly-cloudy,0,67.66,0.87,0.9,863
2013-06-18,8,6,3,1,partly-cloudy,0,70.53,0.82,0.82,1714
2013-06-18,9,6,3,1,partly-cloudy,0,73.97,0.76,0.77,1376
2013-06-18,10,6,3,1,partly-cloudy,0,77.08,0.69,0.77,748
2013-06-18,11,6,3,1,clear,0,82.25,0.63,1.35,784
2013-06-18,12,6,3,1,partly-cloudy,0,84.29,0.58,1.47,984
2013-06-18,13,6,3,1,partly-cloudy,0,84.15,0.57,1.8,1017
2013-06-18,14,6,3,1,partly-cloudy,0.04,79.31,0.66,3.26,905
2013-06-18,15,6,3,1,partly-cloudy,0.12,77.26,0.71,1.78,830
2013-06-18,16,6,3,1,partly-cloudy,0.21,74.72,0.78,3.03,399
2013-06-18,17,6,3,1,rain,0.81,70.55,0.87,1.47,728
2013-06-18,18,6,3,1,rain,0.96,68.07,0.88,1.17,346
2013-06-18,19,6,3,1,rain,0.96,67.78,0.88,0.5,376
2013-06-18,20,6,3,1,rain,0.95,66.9,0.89,0.58,534
2013-06-18,21,6,3,0,partly-cloudy,0.64,66.57,0.9,2.26,515
2013-06-18,22,6,3,0,partly-cloudy,0.33,66.57,0.91,2.95,432
2013-06-18,23,6,3,0,partly-cloudy,0.28,66.29,0.91,3.28,244
2013-06-19,0,6,4,0,cloudy,0.15,65.73,0.9,3.79,189
2013-06-19,1,6,4,0,cloudy,0.26,64.79,0.91,4.31,71
2013-06-19,2,6,4,0,cloudy,0.44,63.79,0.92,3.9,40
2013-06-19,3,6,4,0,cloudy,0.24,62.95,0.9,4.08,23
2013-06-19,4,6,4,0,partly-cloudy,0,61.68,0.88,3.87,26
2013-06-19,5,6,4,0,partly-cloudy,0,60.59,0.86,3.31,77
2013-06-19,6,6,4,1,clear,0,59.69,0.86,3.72,357
2013-06-19,7,6,4,1,partly-cloudy,0,60.67,0.82,4.16,889
2013-06-19,8,6,4,1,partly-cloudy,0,62.21,0.75,4.46,1708
2013-06-19,9,6,4,1,partly-cloudy,0,64.39,0.68,4.84,1399
2013-06-19,10,6,4,1,clear,0,67.31,0.6,4.52,796
2013-06-19,11,6,4,1,clear,0,70.15,0.54,4.06,929
2013-06-19,12,6,4,1,clear,0,72.23,0.46,4.14,1144
2013-06-19,13,6,4,1,partly-cloudy,0,73.75,0.41,3.15,1226
2013-06-19,14,6,4,1,partly-cloudy,0,74.58,0.39,2.98,1126
2013-06-19,15,6,4,1,clear,0,75.37,0.37,2.39,1218
2013-06-19,16,6,4,1,partly-cloudy,0,75.81,0.35,2.48,1348
2013-06-19,17,6,4,1,clear,0,76.02,0.35,1.3,2433
2013-06-19,18,6,4,1,clear,0,75.87,0.36,1.01,2794
2013-06-19,19,6,4,1,partly-cloudy,0,75.29,0.38,0.24,2201
2013-06-19,20,6,4,1,clear,0,72.53,0.47,0.93,1644
2013-06-19,21,6,4,0,partly-cloudy,0,68.92,0.58,2.82,1140
2013-06-19,22,6,4,0,clear,0,66.65,0.65,2.92,823
2013-06-19,23,6,4,0,clear,0,65.31,0.68,2.02,541
2013-06-20,0,6,5,0,clear,0,64.14,0.69,1.64,276
2013-06-20,1,6,5,0,clear,0,63.03,0.7,1.3,164
2013-06-20,2,6,5,0,clear,0,61.84,0.73,1.06,84
2013-06-20,3,6,5,0,clear,0,60.87,0.75,0.55,35
2013-06-20,4,6,5,0,clear,0,60.17,0.76,0.88,35
2013-06-20,5,6,5,0,clear,0,59.61,0.77,0.81,95
2013-06-20,6,6,5,1,clear,0,58.83,0.8,0.69,403
2013-06-20,7,6,5,1,clear,0,61.73,0.77,0.97,1028
2013-06-20,8,6,5,1,clear,0,65.35,0.7,1.25,1996
2013-06-20,9,6,5,1,clear,0,68.73,0.63,1.73,1595
2013-06-20,10,6,5,1,clear,0,71.86,0.56,2.83,928
2013-06-20,11,6,5,1,clear,0,74.5,0.53,2.77,954
2013-06-20,12,6,5,1,clear,0,76.51,0.5,2.5,1328
2013-06-20,13,6,5,1,partly-cloudy,0,77.33,0.47,3.18,1346
2013-06-20,14,6,5,1,partly-cloudy,0,77.95,0.48,3.78,1289
2013-06-20,15,6,5,1,partly-cloudy,0,78.22,0.47,4.09,1303
2013-06-20,16,6,5,1,partly-cloudy,0,77.95,0.47,3.79,1554
2013-06-20,17,6,5,1,clear,0,77.25,0.48,4.53,2732
2013-06-20,18,6,5,1,clear,0,76.09,0.5,4.99,2954
2013-06-20,19,6,5,1,clear,0,75.04,0.51,5,2300
2013-06-20,20,6,5,1,clear,0,72.91,0.55,4.97,1665
2013-06-20,21,6,5,0,clear,0,71.32,0.58,4.47,1108
2013-06-20,22,6,5,0,clear,0,69.69,0.6,3.99,803
2013-06-20,23,6,5,0,clear,0,68.55,0.61,3.84,628
2013-06-21,0,6,6,0,clear,0,67.18,0.61,3.09,537
2013-06-21,1,6,6,0,clear,0,66.09,0.62,2.9,192
2013-06-21,2,6,6,0,clear,0,64.93,0.62,2.82,99
2013-06-21,3,6,6,0,clear,0,64.04,0.63,2.49,56
2013-06-21,4,6,6,0,clear,0,63.56,0.64,2.67,44
2013-06-21,5,6,6,0,clear,0,62.59,0.67,2.21,91
2013-06-21,6,6,6,1,clear,0,61.92,0.7,1.5,409
2013-06-21,7,6,6,1,clear,0,63.81,0.69,1.13,971
2013-06-21,8,6,6,1,clear,0,67.29,0.61,1.89,2014
2013-06-21,9,6,6,1,clear,0,71.06,0.54,2.35,1785
2013-06-21,10,6,6,1,clear,0,73.66,0.51,2.99,974
2013-06-21,11,6,6,1,clear,0,76.63,0.48,2.84,1075
2013-06-21,12,6,6,1,clear,0,79.11,0.46,2.33,1465
2013-06-21,13,6,6,1,clear,0,80.77,0.45,3.03,1569
2013-06-21,14,6,6,1,clear,0,81.26,0.44,2.7,1699
2013-06-21,15,6,6,1,clear,0,81.12,0.43,3.91,1727
2013-06-21,16,6,6,1,clear,0,80.64,0.43,4.03,2106
2013-06-21,17,6,6,1,clear,0,79.47,0.45,5.01,2759
2013-06-21,18,6,6,1,partly-cloudy,0,78.34,0.47,4.72,2450
2013-06-21,19,6,6,1,clear,0,77.08,0.49,3.92,1959
2013-06-21,20,6,6,1,clear,0,74.87,0.54,3.67,1456
2013-06-21,21,6,6,0,partly-cloudy,0,72.62,0.57,3.31,1037
2013-06-21,22,6,6,0,partly-cloudy,0,71.06,0.59,3.4,840
2013-06-21,23,6,6,0,clear,0,70.06,0.59,3.19,683
2013-06-22,0,6,7,0,clear,0,68.93,0.59,2.72,486
2013-06-22,1,6,7,0,partly-cloudy,0,68,0.59,2.92,282
2013-06-22,2,6,7,0,partly-cloudy,0,66.61,0.6,1.85,219
2013-06-22,3,6,7,0,partly-cloudy,0,65.14,0.64,1.46,111
2013-06-22,4,6,7,0,clear,0,64.01,0.66,1.25,75
2013-06-22,5,6,7,0,clear,0,63.14,0.7,1.17,63
2013-06-22,6,6,7,1,clear,0,62.27,0.75,1.26,91
2013-06-22,7,6,7,1,clear,0,64.37,0.75,1.89,221
2013-06-22,8,6,7,1,clear,0,67.65,0.69,2.16,477
2013-06-22,9,6,7,1,clear,0,71.18,0.63,2.39,894
2013-06-22,10,6,7,1,clear,0.01,74.58,0.61,2.56,1284
2013-06-22,11,6,7,1,clear,0.01,77.35,0.57,1.83,1794
2013-06-22,12,6,7,1,clear,0.01,80.92,0.51,1.62,2034
2013-06-22,13,6,7,1,clear,0.01,81.97,0.48,2.24,2444
2013-06-22,14,6,7,1,clear,0.01,82.87,0.47,3.36,2498
2013-06-22,15,6,7,1,clear,0.01,82.81,0.5,4.39,2560
2013-06-22,16,6,7,1,partly-cloudy,0.01,81.63,0.52,4.41,2575
2013-06-22,17,6,7,1,partly-cloudy,0.01,79.09,0.55,4.66,2628
2013-06-22,18,6,7,1,partly-cloudy,0.01,77.99,0.56,4.09,2208
2013-06-22,19,6,7,1,partly-cloudy,0.01,75.94,0.58,4.55,2071
2013-06-22,20,6,7,1,clear,0.01,74.33,0.58,3.73,1501
2013-06-22,21,6,7,0,partly-cloudy,0.01,72.49,0.61,3.45,1070
2013-06-22,22,6,7,0,partly-cloudy,0,71.47,0.63,4.09,955
2013-06-22,23,6,7,0,clear,0,71.18,0.63,2.44,740
2013-06-23,0,6,1,0,rain,0.01,70.32,0.67,2.76,607
2013-06-23,1,6,1,0,clear,0,69.93,0.68,2.27,393
2013-06-23,2,6,1,0,clear,0.01,69.13,0.73,1.81,271
2013-06-23,3,6,1,0,clear,0.01,68.55,0.75,1.6,202
2013-06-23,4,6,1,0,clear,0.01,68.32,0.77,1.47,100
2013-06-23,5,6,1,0,clear,0.01,67.9,0.79,1.46,68
2013-06-23,6,6,1,1,clear,0.01,67.62,0.81,1.56,105
2013-06-23,7,6,1,1,clear,0.02,69.63,0.8,2,219
2013-06-23,8,6,1,1,clear,0.02,72.83,0.76,2.54,436
2013-06-23,9,6,1,1,clear,0.01,76.34,0.71,3.06,837
2013-06-23,10,6,1,1,clear,0.01,82,0.64,1.9,1334
2013-06-23,11,6,1,1,clear,0.01,85.03,0.58,3.06,1867
2013-06-23,12,6,1,1,clear,0.01,87.64,0.55,3.07,2232
2013-06-23,13,6,1,1,clear,0.01,89.33,0.54,4.34,2370
2013-06-23,14,6,1,1,partly-cloudy,0.01,89.8,0.54,4.25,2428
2013-06-23,15,6,1,1,partly-cloudy,0.01,90.11,0.55,4.38,2384
2013-06-23,16,6,1,1,partly-cloudy,0.06,89.08,0.58,4.33,2394
2013-06-23,17,6,1,1,partly-cloudy,0.1,86.71,0.64,5.39,2310
2013-06-23,18,6,1,1,partly-cloudy,0.11,85.39,0.67,4.59,2234
2013-06-23,19,6,1,1,partly-cloudy,0.08,83.98,0.71,4.29,1730
2013-06-23,20,6,1,1,partly-cloudy,0.03,79.38,0.76,3.88,1409
2013-06-23,21,6,1,0,partly-cloudy,0.08,77.84,0.79,3.1,1003
2013-06-23,22,6,1,0,partly-cloudy,0.12,76.99,0.83,3.74,639
2013-06-23,23,6,1,0,partly-cloudy,0.21,76.14,0.86,2.53,493
2013-06-24,0,6,2,0,partly-cloudy,0.1,75.55,0.87,1.95,234
2013-06-24,1,6,2,0,partly-cloudy,0.03,75.02,0.89,1.77,104
2013-06-24,2,6,2,0,partly-cloudy,0.01,74.71,0.9,1.91,54
2013-06-24,3,6,2,0,partly-cloudy,0.01,74.88,0.9,1.87,27
2013-06-24,4,6,2,0,partly-cloudy,0.03,74.89,0.9,1.92,37
2013-06-24,5,6,2,0,clear,0.03,74.41,0.91,1.7,102
2013-06-24,6,6,2,1,partly-cloudy,0.01,74.52,0.91,1.92,489
2013-06-24,7,6,2,1,partly-cloudy,0.02,75.42,0.9,2.13,1022
2013-06-24,8,6,2,1,clear,0.01,77.73,0.85,2.93,1883
2013-06-24,9,6,2,1,clear,0.01,84.39,0.74,2.51,1466
2013-06-24,10,6,2,1,clear,0.03,89.25,0.66,1.94,834
2013-06-24,11,6,2,1,clear,0.03,94.14,0.58,2.07,867
2013-06-24,12,6,2,1,clear,0.01,96.95,0.52,2.47,1053
2013-06-24,13,6,2,1,partly-cloudy,0.01,97.04,0.47,3.13,1149
2013-06-24,14,6,2,1,partly-cloudy,0.03,95.44,0.45,3.63,1069
2013-06-24,15,6,2,1,rain,0.1,94.52,0.42,4.15,1208
2013-06-24,16,6,2,1,partly-cloudy,0.06,91.59,0.46,4.74,1468
2013-06-24,17,6,2,1,clear,0.01,89.58,0.5,4.45,2560
2013-06-24,18,6,2,1,partly-cloudy,0.03,89.6,0.54,5.28,2769
2013-06-24,19,6,2,1,partly-cloudy,0.01,86.93,0.57,5.23,2161
2013-06-24,20,6,2,1,partly-cloudy,0.07,83.75,0.55,4.32,1434
2013-06-24,21,6,2,0,partly-cloudy,0.06,81.39,0.56,1.53,1077
2013-06-24,22,6,2,0,partly-cloudy,0.01,77.88,0.62,0.72,711
2013-06-24,23,6,2,0,partly-cloudy,0.03,76.53,0.66,1.21,473
2013-06-25,0,6,3,0,clear,0.04,76.3,0.67,1.16,235
2013-06-25,1,6,3,0,clear,0.04,75.58,0.7,1.05,113
2013-06-25,2,6,3,0,clear,0.01,75.11,0.73,1.14,86
2013-06-25,3,6,3,0,clear,0.01,74.36,0.75,0.96,42
2013-06-25,4,6,3,0,clear,0.01,73.43,0.78,1.56,43
2013-06-25,5,6,3,0,clear,0.01,72.34,0.81,1.39,124
2013-06-25,6,6,3,1,clear,0.01,71.57,0.83,0.89,549
2013-06-25,7,6,3,1,clear,0.01,73.14,0.81,1.8,1282
2013-06-25,8,6,3,1,clear,0.01,75.94,0.76,2.2,2352
2013-06-25,9,6,3,1,clear,0.01,79.67,0.7,2.11,1748
2013-06-25,10,6,3,1,clear,0.03,85.75,0.65,2.43,939
2013-06-25,11,6,3,1,clear,0.03,90.71,0.6,1.69,962
2013-06-25,12,6,3,1,clear,0.01,94.64,0.54,2.41,1312
2013-06-25,13,6,3,1,partly-cloudy,0.01,94.99,0.49,3.92,1277
2013-06-25,14,6,3,1,partly-cloudy,0.01,95.64,0.46,4.62,1208
2013-06-25,15,6,3,1,partly-cloudy,0.01,95.03,0.45,5.52,1285
2013-06-25,16,6,3,1,partly-cloudy,0.01,94.85,0.46,4.67,1625
2013-06-25,17,6,3,1,rain,0.15,87.8,0.58,4.88,2607
2013-06-25,18,6,3,1,rain,0.15,85.89,0.65,4.42,2972
2013-06-25,19,6,3,1,partly-cloudy,0.09,89.2,0.63,4.57,2365
2013-06-25,20,6,3,1,clear,0.05,87.28,0.61,4.68,1841
2013-06-25,21,6,3,0,partly-cloudy,0.01,85.26,0.6,4.85,1375
2013-06-25,22,6,3,0,partly-cloudy,0,83.79,0.62,3.83,973
2013-06-25,23,6,3,0,partly-cloudy,0.02,82.44,0.65,3.3,512
2013-06-26,0,6,4,0,partly-cloudy,0.25,79.18,0.73,2.57,271
2013-06-26,1,6,4,0,partly-cloudy,0.26,78.27,0.78,1.34,135
2013-06-26,2,6,4,0,clear,0,77.15,0.8,1.84,88
2013-06-26,3,6,4,0,clear,0,76.69,0.79,3.93,57
2013-06-26,4,6,4,0,partly-cloudy,0,75.92,0.77,4.31,33
2013-06-26,5,6,4,0,clear,0,75.29,0.76,3.66,137
2013-06-26,6,6,4,1,partly-cloudy,0,74.56,0.76,3.44,591
2013-06-26,7,6,4,1,partly-cloudy,0,75.23,0.75,3.31,1238
2013-06-26,8,6,4,1,partly-cloudy,0,77.05,0.7,3.57,2444
2013-06-26,9,6,4,1,partly-cloudy,0,81.58,0.64,3.31,1909
2013-06-26,10,6,4,1,partly-cloudy,0,83.83,0.6,3.61,1080
2013-06-26,11,6,4,1,clear,0,85.35,0.56,3.66,1145
2013-06-26,12,6,4,1,partly-cloudy,0,84.43,0.58,2.95,1374
2013-06-26,13,6,4,1,partly-cloudy,0,84.46,0.59,3.49,1433
2013-06-26,14,6,4,1,partly-cloudy,0,85.36,0.58,3.09,1306
2013-06-26,15,6,4,1,partly-cloudy,0,86.15,0.58,3.23,1448
2013-06-26,16,6,4,1,clear,0,88.45,0.55,3.26,1651
2013-06-26,17,6,4,1,partly-cloudy,0,88.57,0.54,3.02,2918
2013-06-26,18,6,4,1,partly-cloudy,0,88.06,0.54,2.25,3038
2013-06-26,19,6,4,1,partly-cloudy,0.06,86.51,0.58,0.73,2361
2013-06-26,20,6,4,1,partly-cloudy,0.19,83.51,0.66,0.89,1803
2013-06-26,21,6,4,0,partly-cloudy,0.15,79.55,0.71,1.05,1305
2013-06-26,22,6,4,0,partly-cloudy,0.08,77.9,0.76,0.76,1084
2013-06-26,23,6,4,0,partly-cloudy,0,77.15,0.79,1.53,650
2013-06-27,0,6,5,0,partly-cloudy,0,76.09,0.82,1.28,318
2013-06-27,1,6,5,0,partly-cloudy,0.06,75.76,0.84,0.66,141
2013-06-27,2,6,5,0,partly-cloudy,0.04,74.98,0.86,0.16,81
2013-06-27,3,6,5,0,partly-cloudy,0,74.41,0.87,0.31,40
2013-06-27,4,6,5,0,partly-cloudy,0,73.9,0.88,0.38,37
2013-06-27,5,6,5,0,partly-cloudy,0,73.66,0.88,0.25,136
2013-06-27,6,6,5,1,cloudy,0,73.8,0.88,0.36,569
2013-06-27,7,6,5,1,cloudy,0,74.21,0.88,0.11,1181
2013-06-27,8,6,5,1,partly-cloudy,0.07,75.52,0.86,0.25,2325
2013-06-27,9,6,5,1,partly-cloudy,0.02,78.44,0.8,0.6,1835
2013-06-27,10,6,5,1,partly-cloudy,0,83.45,0.71,1.26,1091
2013-06-27,11,6,5,1,partly-cloudy,0,86.6,0.67,1.64,1011
2013-06-27,12,6,5,1,partly-cloudy,0,88.23,0.63,1.43,1325
2013-06-27,13,6,5,1,partly-cloudy,0,89.38,0.62,2.67,1065
2013-06-27,14,6,5,1,partly-cloudy,0.01,88.55,0.62,3.54,1112
2013-06-27,15,6,5,1,rain,0.05,87.53,0.68,3.53,1381
2013-06-27,16,6,5,1,partly-cloudy,0.02,87.06,0.69,4.87,1646
2013-06-27,17,6,5,1,partly-cloudy,0.01,86.05,0.69,4.2,2111
2013-06-27,18,6,5,1,partly-cloudy,0.01,83.01,0.73,4.61,2290
2013-06-27,19,6,5,1,partly-cloudy,0.03,78.32,0.78,4.9,2019
2013-06-27,20,6,5,1,partly-cloudy,0.01,77.01,0.81,4.6,1471
2013-06-27,21,6,5,0,cloudy,0.17,76.3,0.84,5.1,387
2013-06-27,22,6,5,0,rain,0.93,75.25,0.91,5.75,361
2013-06-27,23,6,5,0,rain,0.93,75.5,0.92,6.43,401
2013-06-28,0,6,6,0,rain,0.66,75.4,0.91,5.85,257
2013-06-28,1,6,6,0,rain,0.42,75.06,0.9,5.16,141
2013-06-28,2,6,6,0,rain,0.11,74.99,0.9,3.99,87
2013-06-28,3,6,6,0,rain,0.06,74.91,0.89,4.79,42
2013-06-28,4,6,6,0,rain,0.06,74.82,0.89,4.41,50
2013-06-28,5,6,6,0,rain,0.05,74.4,0.89,4.53,116
2013-06-28,6,6,6,1,rain,0.03,74.19,0.9,4.2,518
2013-06-28,7,6,6,1,rain,0.01,74.74,0.89,4.27,1132
2013-06-28,8,6,6,1,rain,0.05,76.18,0.86,3.74,2232
2013-06-28,9,6,6,1,rain,0.1,77.69,0.81,4.52,1801
2013-06-28,10,6,6,1,rain,0.08,78.96,0.77,3.64,1019
2013-06-28,11,6,6,1,rain,0.05,81.61,0.73,4.29,1160
2013-06-28,12,6,6,1,rain,0.02,84.92,0.68,3.72,1462
2013-06-28,13,6,6,1,rain,0.03,86.56,0.63,4.08,1606
2013-06-28,14,6,6,1,rain,0.02,88.1,0.59,3.83,1533
2013-06-28,15,6,6,1,rain,0.04,88.63,0.57,4.61,1645
2013-06-28,16,6,6,1,rain,0.01,89.06,0.56,3.23,2186
2013-06-28,17,6,6,1,rain,0.01,87.7,0.57,4.36,2857
2013-06-28,18,6,6,1,rain,0.01,85.75,0.63,3.47,2646
2013-06-28,19,6,6,1,rain,0.03,84.27,0.66,4.51,1676
2013-06-28,20,6,6,1,rain,0.17,81.67,0.71,4.42,1152
2013-06-28,21,6,6,0,rain,0.24,78.67,0.73,4.37,971
2013-06-28,22,6,6,0,partly-cloudy,0.23,77.4,0.73,5.02,818
2013-06-28,23,6,6,0,rain,0.01,76.13,0.72,3.69,711
2013-06-29,0,6,7,0,clear,0,74.96,0.74,2.4,502
2013-06-29,1,6,7,0,partly-cloudy,0,74.18,0.76,2.63,337
2013-06-29,2,6,7,0,rain,0.04,73.39,0.81,1.75,230
2013-06-29,3,6,7,0,rain,0.03,72.23,0.84,0.97,135
2013-06-29,4,6,7,0,rain,0.01,71.33,0.86,1.97,96
2013-06-29,5,6,7,0,rain,0.01,70.92,0.87,1.2,68
2013-06-29,6,6,7,1,rain,0.01,70.7,0.88,1.96,126
2013-06-29,7,6,7,1,rain,0.01,71.8,0.87,2.56,284
2013-06-29,8,6,7,1,rain,0.04,72.45,0.87,2.49,546
2013-06-29,9,6,7,1,rain,0.04,73.69,0.84,2.39,890
2013-06-29,10,6,7,1,rain,0.04,75.76,0.78,2.94,1401
2013-06-29,11,6,7,1,rain,0.01,78.49,0.72,2.9,1784
2013-06-29,12,6,7,1,rain,0.01,83.25,0.63,3.18,2251
2013-06-29,13,6,7,1,rain,0.01,84.59,0.59,3.74,2439
2013-06-29,14,6,7,1,rain,0.01,85.08,0.59,4.13,2505
2013-06-29,15,6,7,1,rain,0.01,85.33,0.6,4.6,2601
2013-06-29,16,6,7,1,rain,0.01,85.95,0.59,4.48,2382
2013-06-29,17,6,7,1,rain,0.01,85.43,0.61,4.98,2455
2013-06-29,18,6,7,1,rain,0.01,83.64,0.64,4.3,2295
2013-06-29,19,6,7,1,rain,0.01,82.9,0.68,3.93,2027
2013-06-29,20,6,7,1,rain,0.01,79.46,0.73,3.47,1587
2013-06-29,21,6,7,0,rain,0.01,78.28,0.78,2.29,1116
2013-06-29,22,6,7,0,rain,0.01,77.77,0.8,1.87,943
2013-06-29,23,6,7,0,rain,0.03,77.17,0.81,1.73,753
2013-06-30,0,6,1,0,rain,0.01,76.38,0.83,1.56,702
2013-06-30,1,6,1,0,rain,0.01,75.45,0.85,1.7,386
2013-06-30,2,6,1,0,rain,0.01,74.39,0.87,1.53,265
2013-06-30,3,6,1,0,rain,0.01,73.72,0.88,1.03,175
2013-06-30,4,6,1,0,rain,0.01,72.79,0.9,1.25,106
2013-06-30,5,6,1,0,rain,0.01,72.38,0.91,0.76,73
2013-06-30,6,6,1,1,rain,0.01,72.53,0.91,1,112
2013-06-30,7,6,1,1,rain,0.01,73.37,0.91,1.29,226
2013-06-30,8,6,1,1,rain,0.01,75.46,0.89,0.76,457
2013-06-30,9,6,1,1,rain,0.01,78.06,0.85,0.65,805
2013-06-30,10,6,1,1,rain,0.01,81.97,0.81,0.75,1257
2013-06-30,11,6,1,1,rain,0.01,85.99,0.77,1.42,1683
2013-06-30,12,6,1,1,rain,0.01,89.37,0.72,2.47,1999
2013-06-30,13,6,1,1,rain,0.01,88.41,0.72,3.77,2228
2013-06-30,14,6,1,1,rain,0.04,83.05,0.78,4.17,2357
2013-06-30,15,6,1,1,rain,0.1,79.21,0.82,3.87,1355
2013-06-30,16,6,1,1,rain,0.16,78.12,0.87,4.17,1407
2013-06-30,17,6,1,1,rain,0.3,78.24,0.86,4.2,1941
2013-06-30,18,6,1,1,rain,0.14,78.95,0.84,3.57,1947
2013-06-30,19,6,1,1,rain,0.01,78.95,0.82,2.55,1766
2013-06-30,20,6,1,1,rain,0.01,77.36,0.85,2.67,1460
2013-06-30,21,6,1,0,rain,0.04,76.02,0.88,3.1,990
2013-06-30,22,6,1,0,partly-cloudy,0.02,75.19,0.89,2.54,784
2013-06-30,23,6,1,0,rain,0.01,74.92,0.9,2.65,428
2013-07-01,0,7,2,0,rain,0.02,74.95,0.9,2.12,230
2013-07-01,1,7,2,0,rain,0.02,74.94,0.9,1.57,106
2013-07-01,2,7,2,0,rain,0.01,75.01,0.9,1.54,74
2013-07-01,3,7,2,0,rain,0.01,74.96,0.9,2.12,41
2013-07-01,4,7,2,0,rain,0.01,74.67,0.91,2.22,37
2013-07-01,5,7,2,0,rain,0.02,74.57,0.9,1.51,128
2013-07-01,6,7,2,1,rain,0.03,74.65,0.91,1.56,442
2013-07-01,7,7,2,1,rain,0.01,75.26,0.9,1.71,875
2013-07-01,8,7,2,1,rain,0.01,75.98,0.9,2.79,1738
2013-07-01,9,7,2,1,rain,0.04,77.19,0.88,3.36,955
2013-07-01,10,7,2,1,rain,0.48,76.18,0.89,3.29,258
2013-07-01,11,7,2,1,rain,0.85,75.16,0.92,1.16,182
2013-07-01,12,7,2,1,rain,0.9,75.25,0.93,1.28,438
2013-07-01,13,7,2,1,rain,0.8,76.48,0.91,2.04,514
2013-07-01,14,7,2,1,rain,0.6,76.97,0.92,3.24,456
2013-07-01,15,7,2,1,rain,0.86,76.25,0.93,2.68,586
2013-07-01,16,7,2,1,rain,0.83,76.49,0.92,3.02,885
2013-07-01,17,7,2,1,rain,0.52,76.48,0.92,3.52,1750
2013-07-01,18,7,2,1,rain,0.24,76.07,0.92,4.46,1989
2013-07-01,19,7,2,1,rain,0.08,76.05,0.91,3.7,1729
2013-07-01,20,7,2,1,rain,0.03,75.85,0.91,3.11,1275
2013-07-01,21,7,2,0,rain,0.03,75.53,0.91,3.45,870
2013-07-01,22,7,2,0,rain,0.02,75.22,0.91,3.01,672
